NAME,LATDD,LONGDD,IS_DUPLICATE,VILLA
GOITUABALOMI,0.45,38.12,1,GOITUABALOMI
GOITUABALOMI,0.45,38.12,2,GOITUABALOMI
GOITUABALOMI,0.45,38.12,3,GOITUABALOMI
GOITUIMET,0.08,35.98,1,GOITUIMET
GOITUIMET,0.08,35.98,2,GOITUIMET
GOITURU,0.63,35.03,1,GOITURU
GOIYABASEI,-0.97,34.98,1,GOIYABASEI
GOL,-0.65,39.58,1,GOL
GOL,-0.65,39.58,2,GOL
GOLA,3.12,39.27,1,GOLA
GOLAN,3.08,37.03,1,GOLAN
GOLANAGOF,0.77,39.38,1,GOLANAGOF
BOROBINI,-2.45,40.2,1,BOROBINI
BOROBINI,-2.45,40.2,2,BOROBINI
BOROBINI,-2.45,40.2,3,BOROBINI
GOLDOYN,0.53,36.07,1,GOLDOYN
GOLINACHA,3.27,37.7,1,GOLINACHA
GOLINI,-4.15,39.47,1,GOLINI
GOLINISUBLOCATION,-4.15,39.48,1,GOLINISUBLOCATION
GOLJA,3.88,40.12,1,GOLJA
GOLJA,1.05,37.85,2,GOLJA
GOLJA,1.05,37.85,3,GOLJA
GOLJA,1.05,37.85,4,GOLJA
GOLO,-3.93,39.62,1,GOLO
GOLO,-3.93,39.62,2,GOLO
GOLO,-3.93,39.62,3,GOLO
GOLOLBI,3.25,40.87,1,GOLOLBI
GOLOLE,2.27,37.87,1,GOLOLE
GOLOLE,3.58,38.55,2,GOLOLE
GOMBATO,-4.27,39.57,1,GOMBATO
GOMBESUBLOCATION,0.27,34.05,1,GOMBESUBLOCATION
GOMBIS HARA,0.87,39.8,1,GOMBIS HARA
GOMBO,2.23,38.07,1,GOMBO
GOMBOLA,3.08,39.8,1,GOMBOLA
GOMBOT,0.45,35.05,1,GOMBOT
GONA,-4.02,39.45,1,GONA
GONDO,-0.07,36.98,1,GONDO
GONGO,0.08,34.48,1,GONGO
GONGONI,-3.73,39.82,1,GONGONI
GOGONI,-4.42,39.48,1,GOGONI
GOGONI,-4.42,39.48,2,GOGONI
GONGONI,-3.03,40.13,2,GONGONI
GONGONI,-3.08,39.77,3,GONGONI
GOGONI,-4.42,39.48,3,GOGONI
GOGONI,-4.42,39.48,4,GOGONI
GONGONIFOREST,-2.37,40.47,1,GONGONIFOREST
GOGONI,-4.42,39.47,5,GOGONI
GOGONI,-4.42,39.47,6,GOGONI
GONGONISUBLOCATION,-3.03,40.12,1,GONGONISUBLOCATION
GONGONISUBLOCATION,-3.82,39.77,2,GONGONISUBLOCATION
GONGOSUBLOCATION,0.07,34.48,1,GONGOSUBLOCATION
GONJA,-4.58,39.13,1,GONJA
GONJA,-4.55,39.07,2,GONJA
GONJASUBLOCATION,-3.1,39.92,1,GONJASUBLOCATION
GOOBUT,0.48,38.87,1,GOOBUT
GOOBUT,0.48,38.87,2,GOOBUT
GOOCHI,2.47,38.9,1,GOOCHI
GORADUDIPLAIN,2.12,39.9,1,GORADUDIPLAIN
GORASU,-0.45,39.58,1,GORASU
GORGEFARM,-0.87,36.03,1,GORGEFARM
GORGESVALLEY,-0.15,37.38,1,GORGESVALLEY
GORGOR,-0.9,35.08,1,GORGOR
GORGOR,-0.9,35.07,2,GORGOR
GORGOR,-0.9,35.08,3,GORGOR
GORGORSUBLOCATION,-0.9,35.08,1,GORGORSUBLOCATION
GORIALO,0.25,39.1,1,GORIALO
GORIGA,0.1,37.55,1,GORIGA
GORIGORI,-4.02,38.93,1,GORIGORI
GORIMARIA,-1.02,34.32,1,GORIMARIA
GOROBA,-0.63,35.65,1,GOROBA
GORONGAESTATE,1.12,34.87,1,GORONGAESTATE
GOROWAITCHU,4.18,37.3,1,GOROWAITCHU
GORS,-0.57,34.73,1,GORS
GARAGOLI,0.02,34.77,1,GARAGOLI
GARAGOLI,0.02,34.77,2,GARAGOLI
GORUFFA WELLSOF,0.03,38.82,1,GORUFFA WELLSOF
GORUFFA WELLSOF,0.03,38.82,2,GORUFFA WELLSOF
GORUFFA WELLSOF,0.03,38.82,3,GORUFFA WELLSOF
GORYA,0.57,34.15,1,GORYA
GOSAGOSI,2.12,36.85,1,GOSAGOSI
GOSE,2.57,39.98,1,GOSE
GOSE,2.57,39.98,2,GOSE
GOSHI,-3.45,39.42,1,GOSHI
GOSHI,-3.45,39.42,2,GOSHI
GOSHI,-3.35,39.07,3,GOSHI
GOSHI,-3.35,39.07,4,GOSHI
GOTANI,-3.78,39.53,1,GOTANI
GOTBIM,-0.78,34.22,1,GOTBIM
GOTBONDE,-0.05,34.52,1,GOTBONDE
GOTHOA,-2.8,38.52,1,GOTHOA
GOTJOPE,-1.05,34.53,1,GOTJOPE
GOTKOJOWI,-0.77,34.27,1,GOTKOJOWI
GOTKOKECH,-0.52,34.48,1,GOTKOKECH
GOTKOKWIRI,0.13,34.45,1,GOTKOKWIRI
GOTKOPOLO,-0.15,34.2,1,GOTKOPOLO
GOTKWERE,-1.05,34.32,1,GOTKWERE
GOTNYANGO,-0.45,34.73,1,GOTNYANGO
GOTASIMBO,0.18,34.32,1,GOTASIMBO
GOTASIMBO,0.18,34.32,2,GOTASIMBO
GOTASIMBO,0.18,34.32,3,GOTASIMBO
GOTASIMBO,0.18,34.32,4,GOTASIMBO
GOTRATENG,-0.43,34.88,1,GOTRATENG
GOTU MELKA,1.12,38.73,1,GOTU MELKA
GOTUNYENCHA,2.02,37.82,1,GOTUNYENCHA
GOTUNYENCHA,2.15,37.82,2,GOTUNYENCHA
GOYMONANGERUINS,0.55,36.12,1,GOYMONANGERUINS
GOYO,-0.6,34.37,1,GOYO
GRAHAMSLAGOON,-1.97,36.27,1,GRAHAMSLAGOON
GRANDFALLS,-0.27,38.27,1,GRANDFALLS
GRANVILLEESTATE,-1.27,37.05,1,GRANVILLEESTATE
GRASSLANDRESEARCHSTATION,-0.35,35.65,1,GRASSLANDRESEARCHSTATION
GREATOROBA,-0.07,35.65,1,GREATOROBA
GREATOROBA,-0.07,35.65,2,GREATOROBA
GREENISLAND,0.1,33.95,1,GREENISLAND
GREGORYGLACIER,-0.15,37.32,1,GREGORYGLACIER
GREYSTONEFARM,-1.02,37.02,1,GREYSTONEFARM
GREYSTONES,0.28,35.37,1,GREYSTONES
GRIFFONPATCHES,-3.25,40.02,1,GRIFFONPATCHES
GRIGGPEAK,-0.02,37.32,1,GRIGGPEAK
GRUBABEWA,1.05,38.08,1,GRUBABEWA
GRUBABEWA,1.05,38.08,2,GRUBABEWA
GTARUSCHEME,-0.82,37.77,1,GTARUSCHEME
GTARUSCHEME,-0.82,37.77,2,GTARUSCHEME
GU,-0.37,34.97,1,GU
GUAMA,-0.45,37.03,1,GUAMA
GUAMASUBLOCATION,-0.43,37.03,1,GUAMASUBLOCATION
GUBA,-1.45,41.08,1,GUBA
GUBABARBARESA,3.03,38.07,1,GUBABARBARESA
GUBABTUTUCHIRATE,2.73,39.03,1,GUBABTUTUCHIRATE
GUBAHEREBA,3.28,38.65,1,GUBAHEREBA
GUBAIDU,-1.65,40.13,1,GUBAIDU
GUBANI,-1.72,40.12,1,GUBANI
GUBATU,-0.55,39.63,1,GUBATU
GUBATU LAGA,-0.53,39.65,1,GUBATU LAGA
GUBATU LAGA,-0.57,39.68,2,GUBATU LAGA
GUBATU MELKA,1.1,39.23,1,GUBATU MELKA
GABIDILO,1.08,38.05,1,GABIDILO
GABIDILO,1.08,38.05,2,GABIDILO
GUCHA,-0.8,34.57,1,GUCHA
GUCHA,-0.8,34.57,2,GUCHA
GUCHA,-0.93,34.13,3,GUCHA
GUCHA,-0.93,34.13,4,GUCHA
GUDABATU,3.08,39.48,1,GUDABATU
GUDAS,2.08,38.13,1,GUDAS
GUDAS,1.98,38.08,2,GUDAS
GUDE,-3.77,39.32,1,GUDE
GUDHAGARSODIMALE,3.12,40.58,1,GUDHAGARSODIMALE
GUDUDIYU,3.92,41.58,1,GUDUDIYU
GUE,1.48,37.97,1,GUE
GUGUFTA,-2.1,39.32,1,GUGUFTA
GULAL WEL,1.62,40.3,1,GULAL WEL
GULANZI,-4.18,39.22,1,GULANZI
GULANZISUBLOCATION,-4.18,39.2,1,GULANZISUBLOCATION
GULEDDAE,1.47,40.75,1,GULEDDAE
GULEDDAE,1.47,40.75,2,GULEDDAE
GULLSHOAL,-0.42,34.3,1,GULLSHOAL
GULMARGESTATE,-1.15,36.87,1,GULMARGESTATE
GUMAJERIN,0.75,40.03,1,GUMAJERIN
GUMBA,-0.42,34.12,1,GUMBA
GUNA,3.45,38.82,1,GUNA
GUNG,-0.8,34.12,1,GUNG
GUNGA,-0.8,34.12,1,GUNGA
GUNGA,-0.68,34.63,2,GUNGA
GUNGA,-0.82,34.12,3,GUNGA
GUNIA,-0.32,37.1,1,GUNIA
GUNINI,-1.32,38.13,1,GUNINI
GUNIWAKHORA,3.02,39.42,1,GUNIWAKHORA
GUNYU,-4.6,39.37,1,GUNYU
GURA,-0.52,37.08,1,GURA
GURAFALLS,-0.52,36.77,1,GURAFALLS
GURAGURA,-1.07,36.88,1,GURAGURA
GURAR,3.37,39.57,1,GURAR
GURASUBLOCATION,-0.52,36.98,1,GURASUBLOCATION
GURAT,1.22,40.07,1,GURAT
GURAT,1.22,40.07,2,GURAT
GURBA,0.92,38.1,1,GURBA
GURE LAGA,3.52,39.08,1,GURE LAGA
GUREKERIBAY,-0.98,34.12,1,GUREKERIBAY
GUREKERIBAY,-0.98,34.12,2,GUREKERIBAY
GURGALA,-1.03,40.08,1,GURGALA
GURGALA,-1.03,40.08,2,GURGALA
GURGUR,2.13,35.62,1,GURGUR
GURIKA,1.82,36.98,1,GURIKA
GURIS,3.92,40.35,1,GURIS
GURKU,3.03,39.6,1,GURKU
GURLEYO,1.35,37.58,1,GURLEYO
GUROSUBLOCATION,-3.97,39.43,1,GUROSUBLOCATION
GURUGURU,-3.7,39.45,1,GURUGURU
GURUGURU,-3.7,39.45,2,GURUGURU
GURUJU,-3.38,39.42,1,GURUJU
GURUMESA LAGA,3.05,39.08,1,GURUMESA LAGA
GURUMUM,1.08,34.63,1,GURUMUM
GURUSUMES,-0.05,38.65,1,GURUSUMES
GURUTUMA,1.93,36.55,1,GURUTUMA
GUS,3.07,36.85,1,GUS
GASHOLE,0.02,35.98,1,GASHOLE
GASHOLE,0.02,35.98,2,GASHOLE
GASHOLE,0.02,35.98,3,GASHOLE
GUTINI,-3.42,38.63,1,GUTINI
GUTINI,-3.42,38.63,2,GUTINI
GUTINI,-3.42,38.63,3,GUTINI
GUTINI,-3.42,38.63,4,GUTINI
GUTINI,-3.42,38.63,5,GUTINI
GUYOGUBUSUBLOCATION,-3.08,39.53,1,GUYOGUBUSUBLOCATION
GUYOGUBUSUBLOCATION,-3.08,39.53,2,GUYOGUBUSUBLOCATION
GUYUARDI MALKA,-0.02,38.6,1,GUYUARDI MALKA
GUYUARDI MALKA,-0.02,38.6,2,GUYUARDI MALKA
GWAKAETHE,-0.47,37.73,1,GWAKAETHE
GUANO,-1.08,40.05,1,GUANO
GUANO,-1.08,40.05,2,GUANO
GWASIHILLS,-0.62,34.15,1,GWASIHILLS
GWASIHILLS,-0.62,34.15,2,GWASIHILLS
GWASILOCATION,-0.7,34.1,1,GWASILOCATION
GWASILOCATION,-0.7,34.1,2,GWASILOCATION
GWASILOCATION,-0.7,34.1,3,GWASILOCATION
GWASILOCATION,-0.7,34.1,4,GWASILOCATION
GWITU,-0.08,35.58,1,GWITU
HABALAKESDUBISWATERHOLE,-2.02,39.87,1,HABALAKESDUBISWATERHOLE
HABASWEIN,1.02,39.48,1,HABASWEIN
HABIBMUNGUDZA,-3.02,39.98,1,HABIBMUNGUDZA
HABITRE,0.08,34.45,1,HABITRE
HABOKOK,2.22,35.43,1,HABOKOK
HABUL,-0.52,40.92,1,HABUL
HACHINI LAGH,3.93,40.07,1,HACHINI LAGH
HAD EL,3.95,37.58,1,HAD EL
HADADO,1.48,39.27,1,HADADO
HADADOGOF,3.02,40.03,1,HADADOGOF
HADDO,-1.92,39.02,1,HADDO
HADDO,-1.92,39.02,2,HADDO
HADU,-2.82,39.95,1,HADU
ADU,-2.85,39.97,1,ADU
ADU,-2.85,39.97,2,ADU
HADU,3.42,36.37,2,HADU
HADUHILLS,3.02,36.53,1,HADUHILLS
HADUKHUNGELEHILLS,2.02,35.87,1,HADUKHUNGELEHILLS
HAFARIDIMA,4.35,37.08,1,HAFARIDIMA
HAFARIDIMA,4.35,37.08,2,HAFARIDIMA
HAFAROTO HARAR,3.62,39.95,1,HAFAROTO HARAR
HAGADERA,0.02,40.37,1,HAGADERA
HAGADERA,0.02,40.37,2,HAGADERA
HAGARDULAN,2.62,40.38,1,HAGARDULAN
HAGARI,0.53,39.13,1,HAGARI
HAGARJIRIR,0.35,38.8,1,HAGARJIRIR
HAGARSO,-0.75,40.02,1,HAGARSO
HAGARSO,-0.75,40.02,2,HAGARSO
HAGARSO,-0.75,40.02,3,HAGARSO
HAGARSO,-0.75,40.02,4,HAGARSO
HAGARSO,-0.75,40.02,5,HAGARSO
HAGARSU,3.87,41.78,1,HAGARSU
HAGITHILLS,2.28,35.92,1,HAGITHILLS
HAIHOWAL,4.03,40.38,1,HAIHOWAL
HAIYA,2.45,38.07,1,HAIYA
HAIYA,2.47,38.08,2,HAIYA
HAJEESBRIDGE,0.45,35.38,1,HAJEESBRIDGE
HALAKEHALO,3.47,39.03,1,HALAKEHALO
HALAKEHALO,3.48,39.03,2,HALAKEHALO
HALAKEHALO,3.48,39.03,3,HALAKEHALO
HALANGO,3.08,41.1,1,HALANGO
HALANGOGOF,3.07,41.08,1,HALANGOGOF
ALATI LAKE,0.57,40.43,1,ALATI LAKE
ALATI LAKE,0.57,40.43,2,ALATI LAKE
HALATI,2.48,39.62,1,HALATI
HALIMA,2.85,39.82,1,HALIMA
HALISIRUWA,2.85,37.55,1,HALISIRUWA
HALISIRUWA,2.07,37.53,2,HALISIRUWA
HALLTARNS,-0.15,37.35,1,HALLTARNS
HALOBADILE,3.55,40.37,1,HALOBADILE
HALOBADILE,3.55,40.37,2,HALOBADILE
HALODIKE,3.13,39.3,1,HALODIKE
HALOGUDA,3.2,39.03,1,HALOGUDA
HALOLIOGORCHI,3.28,39.45,1,HALOLIOGORCHI
HALUABAGALA,-2.85,39.07,1,HALUABAGALA
HALUABAGALA,-2.85,39.07,2,HALUABAGALA
HALUABAGALA,-2.85,39.07,3,HALUABAGALA
HALUABAGALA,-2.85,39.07,4,HALUABAGALA
HALUMBOBE,0.12,34.68,1,HALUMBOBE
HAMADIKIKO,-2.22,40.08,1,HAMADIKIKO
HAMARAIS,-0.65,39.6,1,HAMARAIS
HAMARAIS,-0.07,39.78,2,HAMARAIS
HAMARAIS,-0.07,39.78,3,HAMARAIS
HAMBALASH,1.35,40.87,1,HAMBALASH
HAMEYE,-0.07,39.02,1,HAMEYE
HAMEYE,-0.07,39.02,2,HAMEYE
HAMEYI,4.02,40.2,1,HAMEYI
HAMISI,0.07,34.8,1,HAMISI
HAMISISUBLOCATION,0.07,34.78,1,HAMISISUBLOCATION
HAMISISUBLOCATION,0.07,34.78,2,HAMISISUBLOCATION
HAMSIA,-1.73,38.18,1,HAMSIA
HAMUR WAR,3.7,41.55,1,HAMUR WAR
HANDADU,3.92,41.82,1,HANDADU
HANDADU,3.92,41.82,2,HANDADU
HANDAKIWELADE,1.68,40.93,1,HANDAKIWELADE
HANDAMPIA,-1.58,40.07,1,HANDAMPIA
HANDARAKO,-1.78,39.35,1,HANDARAKO
HANDARI,-1.47,40.07,1,HANDARI
HANDARI,-1.47,40.07,2,HANDARI
HANDEGE,-1.47,36.87,1,HANDEGE
HANDEGESUBLOCATION,-0.98,36.87,1,HANDEGESUBLOCATION
HANDIDI,0.03,34.8,1,HANDIDI
HANGINGTARN,-0.15,37.03,1,HANGINGTARN
HANJALE GAR,2.27,37.85,1,HANJALE GAR
ANJALE GOFA,2.28,37.08,1,ANJALE GOFA
ANJALE GOFA,2.28,37.08,2,ANJALE GOFA
HAR LAGA,1.07,39.6,1,HAR LAGA
HARA,-0.42,39.58,1,HARA
HARA BUR,2.58,40.7,1,HARA BUR
HARA BUR,2.72,40.73,2,HARA BUR
HARAADE,1.03,40.85,1,HARAADE
HARABAWR,3.52,39.1,1,HARABAWR
HARABUITE,3.18,40.55,1,HARABUITE
HARADAUA,4.08,40.42,1,HARADAUA
HARADIMA,-0.68,40.9,1,HARADIMA
HARADIMA,-0.68,40.9,2,HARADIMA
HARADO,3.2,39.15,1,HARADO
HARAHURILE,4.05,40.27,1,HARAHURILE
HARAKKOBEKOBE,0.05,38.43,1,HARAKKOBEKOBE
HARALE,0.13,39.62,1,HARALE
HARALE,0.13,39.6,2,HARALE
HARAMANSA,3.25,41.03,1,HARAMANSA
HARAMBEE,-1.28,36.87,1,HARAMBEE
HARANGI,-0.55,37.12,1,HARANGI
HAMARIS,-0.58,39.37,1,HAMARIS
HAMARIS,-0.58,39.37,2,HAMARIS
HARARBAGARSE,0.87,39.1,1,HARARBAGARSE
HARARMAGANYAB,0.75,39.02,1,HARARMAGANYAB
HARARO KUBI,3.53,39.87,1,HARARO KUBI
HARDY,-1.37,36.73,1,HARDY
HAREBA,3.05,39.12,1,HAREBA
HAREFIELDFARM,-1.05,36.58,1,HAREFIELDFARM
HARERE,-1.12,40.6,1,HARERE
HARERIT,3.02,37.35,1,HARERIT
HARGAGABA,2.6,38.22,1,HARGAGABA
HARIDFI,-0.58,40.82,1,HARIDFI
HARIDFI,-0.6,40.08,2,HARIDFI
HARIR,3.07,39.97,1,HARIR
HARIR EL,3.07,39.97,1,HARIR EL
HARKISA,-2.03,40.12,1,HARKISA
HARNUWAYNU,0.38,40.87,1,HARNUWAYNU
HARO LAGH,2.07,40.97,1,HARO LAGH
HAROMBOBE,-0.12,34.73,1,HAROMBOBE
HARRIESROAD,-1.05,37.73,1,HARRIESROAD
HARRIESROAD,-1.05,37.73,2,HARRIESROAD
HARRISTARN,-0.15,37.32,1,HARRISTARN
HARURU,-1.32,40.18,1,HARURU
HARVEYHILL,-1.23,36.7,1,HARVEYHILL
HARVEYSSTREAM,-0.32,35.73,1,HARVEYSSTREAM
HASALA,0.15,34.43,1,HASALA
HASANA,-0.43,39.82,1,HASANA
HASANA,-0.43,39.82,2,HASANA
HASANA,-0.43,39.82,3,HASANA
HATATESA,-0.72,40.9,1,HATATESA
HATFIELD,-0.27,36.18,1,HATFIELD
HATHAINI,-0.05,36.9,1,HATHAINI
HAUSBERGTARN,-0.15,37.3,1,HAUSBERGTARN
HAUSBERGTARN,-0.15,37.3,2,HAUSBERGTARN
HAUSBERGVALLEY,-0.13,37.25,1,HAUSBERGVALLEY
HAUSBERGVALLEY,-0.13,37.25,2,HAUSBERGVALLEY
HAWACHOSAMBUR,3.07,40.13,1,HAWACHOSAMBUR
HAWACHOSHARAN,3.07,39.02,1,HAWACHOSHARAN
HAWALBEN,1.6,40.05,1,HAWALBEN
HAWALBEN,2.52,39.9,2,HAWALBEN
HAWALBUNA,2.73,40.87,1,HAWALBUNA
HAWALJARSO,3.7,39.88,1,HAWALJARSO
HAWALWELMERED,1.25,40.95,1,HAWALWELMERED
HAWEWANJESUBLOCATION,-3.08,39.57,1,HAWEWANJESUBLOCATION
HAWI,-0.08,35.57,1,HAWI
HAWTHIKORA,0.98,39.08,1,HAWTHIKORA
HAYTONSFALLS,-1.85,36.12,1,HAYTONSFALLS
HEARTBREAKCAMP,-3.23,39.08,1,HEARTBREAKCAMP
HEDAD,2.37,37.28,1,HEDAD
HEDAYAFARM,-0.15,35.92,1,HEDAYAFARM
HEDIDA,3.47,38.2,1,HEDIDA
HEHO,-0.08,37.12,1,HEHO
HEILU,3.48,39.03,1,HEILU
HEIMANDFORELGLACIER,-0.15,37.3,1,HEIMANDFORELGLACIER
HEIMANDFORELGLACIER,-0.15,37.3,2,HEIMANDFORELGLACIER
HELDIJOR,-0.18,39.45,1,HELDIJOR
HEMANI,-2.48,40.23,1,HEMANI
HEMBE,-0.62,36.08,1,HEMBE
HEMSTEDSBRIDGE,0.77,35.07,1,HEMSTEDSBRIDGE
HENIVILLAGE,-0.78,36.55,1,HENIVILLAGE
HENZAMWENYESUBLOCATION,-4.48,39.18,1,HENZAMWENYESUBLOCATION
HERMANI,-0.93,39.3,1,HERMANI
HEWANI,-2.23,40.02,1,HEWANI
HIDDENTARN,-0.18,37.32,1,HIDDENTARN
HIDILATHIWELLS,-2.42,38.68,1,HIDILATHIWELLS
HIDIO,-2.23,40.73,1,HIDIO
HIDIO,-2.23,40.73,2,HIDIO
HIDIOMARARA,-2.23,40.75,1,HIDIOMARARA
HIDIOMARARA,-2.23,40.75,2,HIDIOMARARA
HIGHLANDCASTLE,-0.13,37.25,1,HIGHLANDCASTLE
HIGHLANDSNUMBERONE,0.07,35.42,1,HIGHLANDSNUMBERONE
HIGHLANDSNUMBERTWO,0.05,35.42,1,HIGHLANDSNUMBERTWO
HIGHRIDGE,-1.25,36.8,1,HIGHRIDGE
HIGHRIGGROAD,-0.05,35.97,1,HIGHRIGGROAD
HIGLET,-1.07,40.32,1,HIGLET
HILLCRESTDAIRY,-1.15,36.63,1,HILLCRESTDAIRY
HILLFARM,-0.4,36.93,1,HILLFARM
HINDEVALLEY,-0.12,37.37,1,HINDEVALLEY
HINDI,-2.18,40.82,1,HINDI
HIPPOPOINT,-0.8,36.3,1,HIPPOPOINT
HIPPOPOOL,-1.42,36.9,1,HIPPOPOOL
HIRAMAN,-1.15,39.08,1,HIRAMAN
HIRAMAN,-1.12,39.92,2,HIRAMAN
HIRBAI,-0.1,39.22,1,HIRBAI
HIRIGAFLATS,-0.38,37.05,1,HIRIGAFLATS
HOBLEYVALLEY,-0.18,37.03,1,HOBLEYVALLEY
HOBUNAKA,0.02,34.63,1,HOBUNAKA
HODI RAS,-4.05,39.58,1,HODI RAS
HOEYSBRIDGE,0.88,35.12,1,HOEYSBRIDGE
HOEYSBRIDGE,0.88,35.12,2,HOEYSBRIDGE
HOGA,3.35,38.7,1,HOGA
HOGICHU,2.32,37.92,1,HOGICHU
HOGICHU,2.32,37.92,2,HOGICHU
HOGICHU,2.35,37.08,3,HOGICHU
HOGO,-0.6,34.45,1,HOGO
HOHNEL LAKE,-0.18,37.28,1,HOHNEL LAKE
HOHNELVALLEY,-0.2,37.25,1,HOHNELVALLEY
HOHWE,-0.47,37.05,1,HOHWE
HOI,3.58,37.08,1,HOI
GALOLE,-1.48,40.03,1,GALOLE
GALOLE,-1.48,40.03,2,GALOLE
HOLALI LAGA,3.52,39.05,1,HOLALI LAGA
HOLEBALANGA,3.15,39.03,1,HOLEBALANGA
HOLEBALANGA,3.15,39.03,2,HOLEBALANGA
HOLEDADACHA,3.02,39.35,1,HOLEDADACHA
HOLEDADACHA,3.02,39.35,2,HOLEDADACHA
HOLEDADACHA,3.02,39.35,3,HOLEDADACHA
HOLMWOODFARM,-1.15,36.07,1,HOLMWOODFARM
HOLO,-0.03,35.07,1,HOLO
HOLOBWANDAROAD,-0.05,34.58,1,HOLOBWANDAROAD
HOLODE,1.47,36.85,1,HOLODE
HOMA,-0.38,34.05,1,HOMA
HOMA,-0.38,34.05,2,HOMA
HOMA,-0.38,34.05,3,HOMA
HOMABAY,-0.47,34.45,1,HOMABAY
HOMABAY,-0.47,34.45,2,HOMABAY
HOMA,-0.52,34.45,4,HOMA
HOMA,-0.52,34.45,5,HOMA
HOMALIME,-0.42,34.47,1,HOMALIME
HOMALIME,-0.42,34.47,2,HOMALIME
HOMALIMEKOWUOR,-0.43,34.47,1,HOMALIMEKOWUOR
HOMALIMEKOWUOR,-0.43,34.47,2,HOMALIMEKOWUOR
HOMAPOINT,-0.35,34.47,1,HOMAPOINT
HOMAPOINT,-0.35,34.47,2,HOMAPOINT
HOMBA,0.12,34.35,1,HOMBA
HOMBALA,0.12,34.7,1,HOMBALA
HOMBALA,0.12,34.7,2,HOMBALA
HOMBALE,0.08,34.73,1,HOMBALE
HOMBE,-0.35,37.12,1,HOMBE
HOMBI,-0.43,37.05,1,HOMBI
HONEYMOONHILL,-0.32,36.07,1,HONEYMOONHILL
HONGWEISLAND,-0.98,34.12,1,HONGWEISLAND
HONI,-0.35,36.73,1,HONI
HONO,0.1,34.32,1,HONO
HOOKTARN,-0.1,37.03,1,HOOKTARN
HOPKINSCAMP,-0.92,37.52,1,HOPKINSCAMP
HORRADE,-0.98,39.03,1,HORRADE
HORRVALLEY,2.02,36.92,1,HORRVALLEY
HOSHINGOMDOGO,-2.65,39.6,1,HOSHINGOMDOGO
HOTHORIDESERT,1.65,39.58,1,HOTHORIDESERT
HOTOMARUKWAN,2.02,35.38,1,HOTOMARUKWAN
HUGUINI,-0.48,36.85,1,HUGUINI
HUGUINIROAD,-0.48,36.08,1,HUGUINIROAD
HUHOINI,-0.52,37.02,1,HUHOINI
HUHOINI,-0.57,36.93,2,HUHOINI
HUHOINI,-0.57,36.93,3,HUHOINI
HUHOINI,-0.45,36.87,4,HUHOINI
HUHOINI,-0.45,36.87,5,HUHOINI
HUKA,0.9,38.1,1,HUKA
HUKUI,0.22,38.78,1,HUKUI
HULMESBRIDGE,0.08,36.9,1,HULMESBRIDGE
HULO,4.18,40.8,1,HULO
HULRO,0.1,34.15,1,HULRO
HULU,-0.72,34.13,1,HULU
HULUGHO,-1.15,41.07,1,HULUGHO
HULUGHO,-1.15,41.07,2,HULUGHO
HURI,3.68,37.85,1,HURI
HUR,3.05,37.78,1,HUR
HUR,3.05,37.78,2,HUR
HURILE,4.03,40.32,1,HURILE
HURILE,4.03,40.32,2,HURILE
HURRANHURRA,3.38,36.73,1,HURRANHURRA
HUTROR,0.07,34.25,1,HUTROR
HUTTARN,-0.15,37.3,1,HUTTARN
HYAENADAM,-1.03,36.82,1,HYAENADAM
HYANZA,0.13,34.28,1,HYANZA
HYPAXCORNER,-0.85,36.43,1,HYPAXCORNER
HYRAXVALLEY,-1.38,36.8,1,HYRAXVALLEY
IANG,1.53,35.37,1,IANG
IANG,1.53,35.37,2,IANG
IANG,1.53,35.37,3,IANG
IANGINI,-1.95,37.05,1,IANGINI
IANZONI,-1.68,37.32,1,IANZONI
IBAACHO,-0.82,34.9,1,IBAACHO
IBAACHO,-0.82,34.9,2,IBAACHO
IBANJA,0.08,35.07,1,IBANJA
IBARA,-0.58,34.97,1,IBARA
IBENCHO,-0.87,34.68,1,IBENCHO
IBENCHO,-0.87,34.68,2,IBENCHO
IBENCHO,-0.97,34.72,3,IBENCHO
IBENCHO,-0.88,34.7,4,IBENCHO
IBENCHO,-0.85,34.68,5,IBENCHO
IBENO,-0.78,34.85,1,IBENO
IBINZO,0.27,34.68,1,IBINZO
IBONIAESTATE,-1.18,36.82,1,IBONIAESTATE
IBOWASUBLOCATION,0.03,34.62,1,IBOWASUBLOCATION
IBRAHIMSHARIWAA,1.35,40.18,1,IBRAHIMSHARIWAA
IBRAHIMURI,1.6,40.62,1,IBRAHIMURI
IBRAHIMURI,1.62,40.62,2,IBRAHIMURI
IBUBI,0.03,34.63,1,IBUBI
ICACI,-0.98,36.88,1,ICACI
ICACI,-0.98,36.88,2,ICACI
ICACI,-0.98,36.88,3,ICACI
ICHAGAKI,-0.82,37.07,1,ICHAGAKI
ICHAGAK,-0.82,37.08,1,ICHAGAK
ICHAGAK,-0.82,37.08,2,ICHAGAK
ICHAGAKISUBLOCATION,-0.8,37.1,1,ICHAGAKISUBLOCATION
ICAGICIRU,-0.45,36.87,1,ICAGICIRU
ICAGICIRU,-0.45,36.87,2,ICAGICIRU
ICAGICIRU,-0.43,36.87,3,ICAGICIRU
ICAGICIRU,-0.43,36.87,4,ICAGICIRU
ICHAMARA,-0.55,37.08,1,ICHAMARA
ICARUAKANO,-0.43,36.92,1,ICARUAKANO
